D Wiese,PV Tambe,0,1,0,0,0,0,0,1,14,8
D Wiese,RA Jadeja,0,3,0,0,0,0,0,3,14,9
D Wiese,SL Malinga,2,1,0,0,0,0,0,3,14,11
D Wiese,SR Watson,0,2,0,0,0,0,0,2,14,8
D Wiese,UT Yadav,0,2,1,0,0,0,0,3,14,0
DA Miller,A Mishra,4,9,2,0,2,1,0,18,0,8
DA Miller,A Nehra,4,9,1,0,2,0,0,16,0,11
DA Miller,AB Agarkar,1,2,0,0,0,0,0,3,0,1
DA Miller,AB Dinda,3,5,2,0,2,0,0,12,0,0
DA Miller,AD Mathews,3,4,0,0,2,0,0,9,0,6
DA Miller,AD Russell,0,1,0,0,2,2,0,5,0,8
DA Miller,B Kumar,3,9,4,0,0,2,1,18,0,11
DA Miller,BAW Mendis,2,3,1,0,1,1,0,8,0,6
DA Miller,BW Hilfenhaus,4,0,0,0,0,0,0,4,0,8
DA Miller,CH Gayle,0,0,0,0,0,1,0,1,0,5
DA Miller,CH Morris,6,4,0,0,3,0,1,13,0,9
DA Miller,DJ Bravo,1,5,1,0,1,1,0,9,0,5
DA Miller,DJ Hooda,3,4,2,0,1,2,1,12,0,10
DA Miller,DJG Sammy,4,3,0,0,1,0,1,8,0,8
DA Miller,DR Smith,4,6,1,0,2,0,1,13,0,9
DA Miller,DS Kulkarni,2,2,1,0,0,5,1,10,0,9
DA Miller,DW Steyn,3,1,1,0,0,0,0,5,0,8
DA Miller,GB Hogg,1,1,0,0,0,0,0,2,0,11
DA Miller,GH Vihari,0,1,0,0,0,0,0,1,0,6
DA Miller,HV Patel,1,2,1,0,1,2,0,7,0,11
DA Miller,Harbhajan Singh,10,17,2,0,4,0,0,33,0,11
DA Miller,I Sharma,4,0,0,0,2,3,0,9,0,0
DA Miller,IC Pandey,3,4,0,0,2,0,0,9,0,0
DA Miller,IK Pathan,5,2,1,0,0,0,0,8,0,6
DA Miller,Imran Tahir,8,9,1,0,3,2,0,23,0,5
DA Miller,J Botha,3,4,1,0,1,0,0,9,0,0
DA Miller,J Suchith,6,10,1,0,1,1,0,19,0,0
DA Miller,JA Morkel,2,2,1,0,3,0,0,8,0,8
DA Miller,JD Unadkat,4,2,0,0,0,0,0,6,0,8
DA Miller,JH Kallis,2,3,1,0,2,0,0,8,0,8
DA Miller,JJ Bumrah,1,1,1,0,1,0,0,4,0,7
DA Miller,JP Duminy,15,12,1,0,0,0,2,28,0,0
DA Miller,JP Faulkner,8,3,3,0,0,4,0,18,0,9
DA Miller,KA Pollard,4,5,2,0,2,3,1,16,0,6
DA Miller,KK Cooper,6,4,1,0,0,0,1,11,0,9
DA Miller,KV Sharma,7,8,1,0,1,2,1,19,0,9
DA Miller,LJ Wright,2,4,1,0,1,3,0,11,0,7
DA Miller,M Kartik,1,4,0,1,0,1,0,7,0,0
DA Miller,M Morkel,7,6,0,0,0,0,0,13,0,8
DA Miller,M Muralitharan,1,1,0,0,0,0,1,2,0,7
DA Miller,MA Starc,6,4,1,0,3,0,0,14,0,11
DA Miller,MC Henriques,4,13,2,0,1,0,0,20,0,11
DA Miller,MG Johnson,1,1,1,0,0,1,1,4,0,9
DA Miller,MJ McClenaghan,3,0,0,0,0,0,0,3,0,11
DA Miller,MM Sharma,0,4,0,0,2,1,0,7,0,11
DA Miller,Mohammed Shami,3,1,0,0,1,1,0,6,0,4
DA Miller,NM Coulter-Nile,4,2,0,0,0,0,1,6,0,11
DA Miller,P Negi,8,2,1,0,0,1,1,12,0,4
DA Miller,PP Chawla,7,8,3,0,0,0,2,18,0,8
DA Miller,PP Ojha,3,4,1,0,1,1,0,10,0,6
DA Miller,PV Tambe,1,10,3,0,0,2,0,16,0,8
DA Miller,R Ashwin,10,16,1,0,3,1,0,31,0,8
DA Miller,R Bhatia,0,5,0,0,1,0,0,6,0,8
DA Miller,R Rampaul,1,3,3,0,1,1,0,9,0,11
DA Miller,R Sharma,0,3,0,0,1,0,0,4,0,0
DA Miller,R Tewatia,1,3,0,0,0,0,0,4,0,8
DA Miller,R Vinay Kumar,3,4,1,0,3,2,0,13,0,8
DA Miller,RA Jadeja,8,18,4,0,5,4,1,39,0,9
DA Miller,RE van der Merwe,2,5,0,0,0,0,0,7,0,11
DA Miller,RN ten Doeschate,1,1,0,0,0,0,0,2,0,2
DA Miller,RP Singh,2,2,1,0,3,2,0,10,0,9
DA Miller,S Aravind,4,1,0,0,1,0,1,6,0,5
DA Miller,S Kaul,1,3,0,0,2,2,0,8,0,7
DA Miller,S Ladda,3,0,0,0,0,1,1,4,0,5
DA Miller,S Nadeem,0,3,2,0,1,0,0,6,0,0
DA Miller,SK Raina,0,2,0,0,0,0,0,2,0,4
DA Miller,SL Malinga,8,7,1,0,0,0,3,16,0,11
DA Miller,SMSM Senanayake,2,2,2,0,0,0,1,6,0,11
DA Miller,SP Narine,1,3,2,0,0,0,0,6,0,11
DA Miller,SR Watson,2,2,4,0,0,1,0,9,0,8
DA Miller,STR Binny,8,0,3,0,2,0,0,13,0,8
DA Miller,TA Boult,3,4,1,0,0,2,0,10,0,9
DA Miller,TG Southee,3,1,0,0,1,1,0,6,0,7
DA Miller,UT Yadav,9,10,1,0,3,2,1,25,0,0
DA Miller,VR Aaron,5,1,1,0,4,0,1,11,0,9
DA Miller,VS Malik,0,3,0,0,0,0,0,3,0,8
DA Miller,YS Chahal,5,10,1,0,1,3,2,20,0,9
DA Miller,Yuvraj Singh,0,3,1,0,0,1,0,5,0,0
DA Miller,Z Khan,4,2,0,0,0,0,0,6,0,11
DA Warner,A Mishra,3,3,0,0,0,0,1,6,5,8
DA Warner,A Nehra,2,7,1,0,4,0,0,14,5,11
DA Warner,AB Dinda,5,8,2,0,3,2,0,20,5,0
DA Warner,AM Nayar,0,2,0,0,0,0,0,2,5,8
DA Warner,AN Ahmed,4,5,0,0,1,2,0,12,5,6
DA Warner,AR Patel,8,11,0,0,2,4,1,25,5,8
DA Warner,Anureet Singh,7,2,0,0,4,1,0,14,5,8
DA Warner,B Kumar,3,2,0,0,0,0,0,5,5,11
DA Warner,B Lee,3,3,1,0,2,1,0,10,5,11
DA Warner,BA Bhatt,1,3,0,0,1,0,0,5,5,0
DA Warner,BE Hendricks,3,4,2,0,0,1,1,10,5,9
DA Warner,BW Hilfenhaus,2,0,0,0,0,0,1,2,5,8
DA Warner,CH Morris,11,1,1,0,4,0,0,17,5,9
DA Warner,CJ Anderson,1,0,0,0,0,1,1,2,5,6
DA Warner,D Wiese,1,3,0,0,2,0,0,6,5,11
DA Warner,DJ Bravo,6,8,6,0,0,0,0,20,5,5
DA Warner,DJ Hooda,2,0,0,0,2,0,0,4,5,10
DA Warner,DJ Hussey,4,7,0,0,0,0,0,11,5,4
DA Warner,DJ Muthuswami,2,0,2,0,4,0,0,8,5,9
DA Warner,DJG Sammy,3,3,0,0,0,0,0,6,5,8
DA Warner,DS Kulkarni,5,6,1,0,0,0,0,12,5,9
DA Warner,DW Steyn,5,1,0,0,0,0,1,6,5,8
DA Warner,GJ Maxwell,4,3,0,0,0,0,0,7,5,13
DA Warner,Gurkeerat Singh,3,3,1,0,2,1,0,10,5,11
DA Warner,HV Patel,6,6,1,0,6,1,0,20,5,11
DA Warner,Harbhajan Singh,17,13,3,0,2,1,0,36,5,11
DA Warner,Harmeet Singh,1,5,0,0,0,0,0,6,5,11
DA Warner,IC Pandey,6,2,0,0,1,2,1,11,5,0
DA Warner,Imran Tahir,0,3,0,0,0,0,0,3,5,5
DA Warner,J Botha,6,4,1,0,3,0,0,14,5,0
DA Warner,J Yadav,1,2,0,0,1,0,0,4,5,11
DA Warner,JA Morkel,4,6,1,0,0,1,1,12,5,8
DA Warner,JD Unadkat,6,5,1,0,0,0,0,12,5,8
DA Warner,JH Kallis,7,4,0,0,3,1,0,15,5,8
DA Warner,JJ Bumrah,2,6,0,0,2,0,0,10,5,7
DA Warner,JO Holder,1,2,1,0,2,0,0,6,5,4
DA Warner,JP Duminy,6,5,0,0,0,1,1,12,5,0
DA Warner,JP Faulkner,3,5,1,0,0,0,0,9,5,9
DA Warner,JW Hastings,5,0,1,0,6,0,1,12,5,9
DA Warner,KA Pollard,8,13,3,0,4,2,0,30,5,6
DA Warner,KK Cooper,1,5,2,0,1,0,0,9,5,9
DA Warner,KV Sharma,1,1,1,0,0,0,0,3,5,9
DA Warner,KW Richardson,4,3,1,0,1,3,0,12,5,8
DA Warner,L Balaji,3,5,2,0,3,0,1,13,5,8
DA Warner,LR Shukla,5,1,2,0,0,0,0,8,5,7
DA Warner,M Morkel,4,5,0,0,6,0,2,15,5,8
DA Warner,M Muralitharan,7,3,1,0,1,1,0,13,5,7
DA Warner,M Vijay,3,4,1,0,0,0,0,8,5,1
DA Warner,MA Starc,10,9,4,0,2,0,1,25,5,11
DA Warner,MC Henriques,1,0,0,0,1,0,1,2,5,11
DA Warner,MG Johnson,6,5,1,0,8,2,1,22,5,9
DA Warner,MJ McClenaghan,1,0,0,0,0,0,1,1,5,11
DA Warner,MM Sharma,8,6,2,0,9,2,1,27,5,11
DA Warner,Mohammed Shami,1,4,1,0,1,1,0,8,5,4
DA Warner,NM Coulter-Nile,7,3,2,0,0,1,1,13,5,11
DA Warner,P Awana,4,1,0,0,1,0,0,6,5,8
DA Warner,P Kumar,1,0,0,0,1,0,1,2,5,0
DA Warner,P Negi,0,2,0,0,0,1,0,3,5,4
DA Warner,PP Chawla,3,7,0,0,2,1,0,13,5,8
DA Warner,PP Ojha,6,7,2,0,1,3,0,19,5,6
DA Warner,PV Tambe,3,11,0,0,0,0,1,14,5,8
DA Warner,R Ashwin,11,22,4,0,1,1,0,39,5,8
DA Warner,R Bhatia,7,7,3,0,1,1,1,19,5,8
DA Warner,R Dhawan,1,3,1,0,0,1,0,6,5,0
DA Warner,R Rampaul,6,2,0,0,1,0,1,9,5,11
DA Warner,R Sharma,2,2,0,0,1,1,0,6,5,0
DA Warner,R Shukla,4,5,0,0,4,0,1,13,5,0
DA Warner,R Vinay Kumar,1,0,0,0,0,0,1,1,5,8
DA Warner,RA Jadeja,2,3,2,0,1,1,0,9,5,9
DA Warner,RG More,0,2,0,0,2,0,0,4,5,4
DA Warner,RN ten Doeschate,0,1,0,0,0,0,0,1,5,2
DA Warner,RP Singh,2,1,0,0,2,0,0,5,5,9
DA Warner,S Badree,4,4,0,0,3,0,0,11,5,2
DA Warner,S Kaul,3,0,1,0,0,0,0,4,5,7
DA Warner,S Nadeem,4,4,0,0,0,1,0,9,5,0
DA Warner,S Sreesanth,6,4,0,0,1,0,0,11,5,0
DA Warner,SA Abbott,0,1,1,0,1,0,0,3,5,1
DA Warner,SK Raina,2,1,0,0,0,0,1,3,5,4
DA Warner,SK Trivedi,3,7,2,0,1,1,0,14,5,0
DA Warner,SL Malinga,11,13,3,0,5,2,1,34,5,11
DA Warner,SP Narine,16,7,5,0,2,3,1,33,5,11
DA Warner,SR Watson,3,0,0,0,2,0,1,5,5,8
DA Warner,STR Binny,5,5,1,0,0,0,1,11,5,8
DA Warner,SW Tait,1,1,0,0,2,0,0,4,5,13
DA Warner,Sandeep Sharma,20,4,1,1,6,0,1,32,5,11
DA Warner,Sandeep Sharma (1),1,0,0,0,0,0,1,1,5,5
DA Warner,Shakib Al Hasan,1,2,0,0,0,1,0,4,5,8
DA Warner,Shivam Sharma,0,1,1,0,0,0,0,2,5,6
DA Warner,TG Southee,2,2,0,0,0,1,0,5,5,7
DA Warner,UT Yadav,6,3,2,0,2,1,2,14,5,0
DA Warner,VR Aaron,13,5,1,0,4,1,1,24,5,9
DA Warner,WD Parnell,4,3,1,0,2,0,1,10,5,8
DA Warner,YK Pathan,2,5,0,0,1,1,0,9,5,4
DA Warner,YS Chahal,12,17,3,0,1,5,1,38,5,9
DA Warner,Yuvraj Singh,0,3,0,0,0,0,0,3,5,0
DA Warner,Z Khan,4,4,0,1,0,0,0,9,5,11
DB Das,A Nehra,3,0,0,0,0,0,1,3,13,11
DB Das,AD Mathews,0,1,0,0,0,0,0,1,13,6
DB Das,AN Ahmed,1,1,0,0,0,0,0,2,13,6
DB Das,Azhar Mahmood,1,0,0,0,0,0,1,1,13,9
DB Das,B Kumar,1,2,0,0,1,0,0,4,13,11
DB Das,DJ Bravo,2,1,0,0,0,1,0,4,13,5
DB Das,Harbhajan Singh,6,1,0,0,1,2,1,10,13,11
DB Das,IK Pathan,2,3,0,0,0,0,0,5,13,6
DB Das,KA Pollard,1,2,0,0,1,0,0,4,13,6
DB Das,M Morkel,2,1,0,0,0,0,0,3,13,8
DB Das,MM Sharma,1,1,0,0,0,0,0,2,13,11
DB Das,P Awana,1,1,0,0,0,0,0,2,13,8
DB Das,PP Ojha,3,1,0,0,1,0,0,5,13,6
DB Das,R Ashwin,4,1,1,0,0,1,1,7,13,8
DB Das,RA Jadeja,0,2,0,0,0,0,0,2,13,9
DB Das,S Nadeem,11,4,0,0,1,1,0,17,13,0
DB Das,SL Malinga,3,0,0,0,0,0,1,3,13,11
DB Das,WD Parnell,0,1,0,0,0,0,0,1,13,8
DB Ravi Teja,AB Dinda,0,3,0,0,0,0,0,3,8,0
DB Ravi Teja,B Kumar,0,1,0,0,0,0,0,1,8,11
DB Ravi Teja,JH Kallis,2,1,0,0,0,0,0,3,8,8
DB Ravi Teja,L Balaji,1,4,0,0,0,0,0,5,8,8
DB Ravi Teja,R Bhatia,0,2,1,0,0,0,0,3,8,8
DB Ravi Teja,SP Narine,2,1,0,0,0,0,1,3,8,11
DH Yagnik,B Lee,1,0,1,0,0,0,0,2,9,11
DH Yagnik,DJG Sammy,2,0,0,0,0,0,1,2,9,8
DH Yagnik,Harbhajan Singh,9,5,1,0,2,0,2,17,9,11
DH Yagnik,JH Kallis,1,2,0,0,0,0,0,3,9,8
DH Yagnik,JO Holder,2,1,0,0,1,0,0,4,9,4
DH Yagnik,KA Pollard,4,1,1,0,2,1,0,9,9,6
DH Yagnik,KV Sharma,2,0,0,0,0,0,0,2,9,9
DH Yagnik,M Kartik,1,0,0,0,1,0,0,2,9,0
DH Yagnik,MM Sharma,2,1,0,0,0,0,0,3,9,11
DH Yagnik,PP Ojha,3,2,0,0,0,0,0,5,9,6
DH Yagnik,R Ashwin,2,2,0,0,0,0,1,4,9,8
DH Yagnik,R Bhatia,1,2,0,0,0,0,0,3,9,8
DH Yagnik,R Dhawan,3,6,2,0,3,0,0,14,9,0
DH Yagnik,R Sharma,2,1,1,0,0,0,1,4,9,0
DH Yagnik,RA Jadeja,0,3,0,0,0,0,0,3,9,9
DH Yagnik,RP Singh,1,1,0,0,0,0,1,2,9,9
DH Yagnik,SL Malinga,4,5,1,0,3,0,0,13,9,11
DH Yagnik,SMSM Senanayake,1,0,0,0,1,0,1,2,9,11
DH Yagnik,SP Narine,3,0,1,0,2,1,0,7,9,11
DH Yagnik,Yuvraj Singh,1,1,0,0,2,0,0,4,9,0
DJ Bravo,A Ashish Reddy,0,3,0,0,0,0,0,3,14,5
DJ Bravo,A Mishra,2,2,1,0,0,0,0,5,14,8
DJ Bravo,A Nehra,0,1,0,0,1,0,0,2,14,11
DJ Bravo,AD Russell,6,3,0,0,2,0,1,11,14,8
DJ Bravo,Ankit Sharma,2,2,0,0,0,0,0,4,14,9
DJ Bravo,B Kumar,1,3,0,0,2,0,0,6,14,11
DJ Bravo,CH Morris,1,7,0,0,2,0,0,10,14,9
DJ Bravo,DJ Hooda,1,1,1,0,1,0,0,4,14,10
DJ Bravo,DJ Muthuswami,1,0,0,0,0,0,1,1,14,9
DJ Bravo,DW Steyn,2,1,0,0,0,0,0,3,14,8
DJ Bravo,GB Hogg,3,3,0,0,1,0,0,7,14,11
DJ Bravo,GS Sandhu,2,0,0,0,0,1,1,3,14,13
DJ Bravo,Harbhajan Singh,4,5,1,0,0,0,0,10,14,11
DJ Bravo,I Sharma,2,1,1,0,0,0,1,4,14,0
DJ Bravo,Iqbal Abdulla,2,0,0,0,0,0,1,2,14,8
DJ Bravo,J Suchith,4,2,0,0,2,1,0,9,14,0
DJ Bravo,JA Morkel,1,2,0,0,0,0,0,3,14,8
DJ Bravo,JD Unadkat,3,2,0,0,0,0,0,5,14,8
DJ Bravo,JH Kallis,0,1,0,0,1,0,0,2,14,8
DJ Bravo,JP Faulkner,4,6,5,1,2,0,0,18,14,9
DJ Bravo,KA Pollard,1,3,1,0,1,1,0,7,14,6
DJ Bravo,KK Cooper,2,1,2,0,3,0,0,8,14,9
DJ Bravo,KV Sharma,6,0,0,0,0,0,0,6,14,9
DJ Bravo,L Balaji,0,1,0,0,0,1,0,2,14,8
DJ Bravo,MA Starc,3,1,1,0,1,0,2,6,14,11
DJ Bravo,MC Henriques,2,1,0,0,0,0,0,3,14,11
DJ Bravo,MG Johnson,5,1,1,0,0,0,0,7,14,9
DJ Bravo,MJ McClenaghan,2,0,0,0,0,1,1,3,14,11
DJ Bravo,MR Marsh,3,0,0,0,0,0,0,3,14,9
DJ Bravo,P Awana,0,1,0,0,0,0,0,1,14,8
DJ Bravo,P Kumar,2,5,0,0,0,0,0,7,14,0
DJ Bravo,P Suyal,5,1,0,0,2,0,1,8,14,2
DJ Bravo,PJ Cummins,0,2,1,0,0,0,0,3,14,4
DJ Bravo,PP Chawla,8,2,0,0,1,0,1,11,14,8
DJ Bravo,PP Ojha,5,7,0,0,1,0,1,13,14,6
DJ Bravo,PV Tambe,1,6,0,0,3,1,0,11,14,8
DJ Bravo,R Dhawan,3,1,0,0,1,0,1,5,14,0
DJ Bravo,R Rampaul,2,0,1,0,0,1,1,4,14,11
DJ Bravo,R Sharma,1,1,0,0,0,0,1,2,14,0
DJ Bravo,R Vinay Kumar,2,1,1,0,0,1,1,5,14,8
DJ Bravo,S Kaul,1,1,1,0,0,0,0,3,14,7
DJ Bravo,SL Malinga,5,0,0,0,1,0,0,6,14,11
DJ Bravo,SP Narine,0,2,0,0,0,0,0,2,14,11
DJ Bravo,SR Watson,4,1,2,0,3,1,0,11,14,8
DJ Bravo,TA Boult,0,1,0,0,1,0,0,2,14,9
DJ Bravo,UT Yadav,1,3,2,0,0,0,1,6,14,0
DJ Bravo,YK Pathan,3,3,0,0,1,0,0,7,14,4
DJ Bravo,Yuvraj Singh,2,0,0,0,0,0,0,2,14,0
DJ Hooda,A Mishra,4,3,2,0,0,0,0,9,0,8
DJ Hooda,AD Mathews,0,1,1,0,2,1,0,5,0,6
DJ Hooda,AR Patel,1,4,0,0,0,0,0,5,0,8
DJ Hooda,Anureet Singh,1,1,0,0,1,1,1,4,0,8
DJ Hooda,D Wiese,3,2,1,0,0,0,1,6,0,11
DJ Hooda,DJ Bravo,1,3,0,0,0,0,0,4,0,5
DJ Hooda,GJ Maxwell,1,1,0,0,0,2,0,4,0,13
DJ Hooda,HV Patel,3,0,2,0,0,0,0,5,0,11
DJ Hooda,Imran Tahir,1,2,0,0,0,1,1,4,0,5
DJ Hooda,Iqbal Abdulla,2,0,0,0,0,0,1,2,0,8
DJ Hooda,JD Unadkat,1,1,0,0,0,2,0,4,0,8
DJ Hooda,KV Sharma,2,0,1,0,0,0,1,3,0,9
DJ Hooda,Karanveer Singh,3,1,2,0,0,2,0,8,0,9
DJ Hooda,MA Starc,2,1,1,0,0,0,0,4,0,11
DJ Hooda,MC Henriques,1,1,0,0,0,0,0,2,0,11
DJ Hooda,MJ McClenaghan,0,1,0,0,0,0,0,1,0,11
DJ Hooda,NM Coulter-Nile,1,1,1,0,1,0,0,4,0,11
DJ Hooda,P Negi,1,3,2,0,1,0,0,7,0,4
DJ Hooda,RA Jadeja,2,1,0,0,0,0,1,3,0,9
DJ Hooda,RS Bopara,1,2,1,0,0,0,0,4,0,9
DJ Hooda,S Gopal,0,1,0,0,0,2,0,3,0,5
DJ Hooda,SL Malinga,2,0,0,0,0,0,2,2,0,11
DJ Hooda,Shivam Sharma,2,0,0,0,1,0,1,3,0,6
DJ Hooda,YS Chahal,0,1,0,0,0,0,0,1,0,9
DJ Hooda,Yuvraj Singh,0,2,0,0,0,0,0,2,0,0
DJ Hussey,A Chandila,1,2,0,0,0,1,0,4,7,8
DJ Hussey,A Mishra,1,4,0,0,0,0,0,5,7,8
DJ Hussey,A Nehra,1,2,0,0,0,1,1,4,7,11
DJ Hussey,AN Ahmed,1,2,0,0,0,0,0,3,7,6
DJ Hussey,B Kumar,1,3,0,0,0,0,0,4,7,11
DJ Hussey,CH Morris,5,4,0,0,2,0,0,11,7,9
DJ Hussey,DJ Bravo,3,3,0,0,1,1,0,8,7,5
DJ Hussey,DJG Sammy,0,1,0,0,2,0,0,3,7,8
DJ Hussey,DP Nannes,2,1,1,0,1,0,0,5,7,6
DJ Hussey,DS Kulkarni,5,0,2,0,3,1,0,11,7,9
DJ Hussey,DW Steyn,2,2,0,0,1,0,0,5,7,8
DJ Hussey,Harbhajan Singh,1,5,0,0,0,0,0,6,7,11
DJ Hussey,I Sharma,3,2,0,0,0,1,1,6,7,0
DJ Hussey,IK Pathan,3,4,0,0,2,2,0,11,7,6
DJ Hussey,J Botha,1,3,0,0,0,0,0,4,7,0
DJ Hussey,JA Morkel,2,1,0,0,0,0,0,3,7,8
DJ Hussey,JH Kallis,3,3,0,0,0,0,1,6,7,8
DJ Hussey,JJ Bumrah,4,3,1,0,2,0,0,10,7,7
DJ Hussey,JP Faulkner,1,2,0,0,1,0,0,4,7,9
DJ Hussey,KA Pollard,1,2,0,0,0,0,0,3,7,6
DJ Hussey,KK Cooper,1,2,2,0,2,0,0,7,7,9
DJ Hussey,KV Sharma,4,5,0,0,1,0,0,10,7,9
DJ Hussey,L Balaji,0,2,1,0,0,0,0,3,7,8
DJ Hussey,M Kartik,2,2,0,0,0,0,1,4,7,0
DJ Hussey,M Muralitharan,7,4,0,0,1,0,1,12,7,7
DJ Hussey,MA Starc,2,1,0,0,0,0,0,3,7,11
DJ Hussey,MC Henriques,0,1,0,0,0,0,0,1,7,11
DJ Hussey,MG Johnson,0,1,0,0,0,0,0,1,7,9
DJ Hussey,MM Sharma,1,1,0,0,1,0,0,3,7,11
DJ Hussey,MR Marsh,6,2,0,0,0,0,0,8,7,9
DJ Hussey,NLTC Perera,3,3,0,0,0,0,0,6,7,9
DJ Hussey,P Awana,2,1,0,0,0,0,1,3,7,8
DJ Hussey,P Kumar,0,1,0,0,0,1,0,2,7,0
DJ Hussey,PP Ojha,6,3,0,0,0,2,1,11,7,6
DJ Hussey,Parvez Rasool,1,6,0,0,0,0,0,7,7,7
DJ Hussey,R Ashwin,5,6,1,0,0,1,2,13,7,8
DJ Hussey,R Bhatia,3,8,1,0,1,0,0,13,7,8
DJ Hussey,R Sharma,1,2,0,0,1,0,0,4,7,0
DJ Hussey,R Vinay Kumar,2,3,0,0,1,0,0,6,7,8
DJ Hussey,RA Jadeja,1,7,0,0,1,0,0,9,7,9
DJ Hussey,RE van der Merwe,7,2,0,0,1,0,0,10,7,11
DJ Hussey,RP Singh,1,1,1,0,0,0,0,3,7,9
DJ Hussey,S Ladda,0,1,0,0,0,0,0,1,7,5
DJ Hussey,S Rana,0,2,0,0,0,0,0,2,7,1
DJ Hussey,S Sreesanth,4,3,0,0,1,0,0,8,7,0
DJ Hussey,SK Trivedi,4,3,2,0,0,0,1,9,7,0
DJ Hussey,SL Malinga,0,1,0,0,2,0,0,3,7,11
DJ Hussey,SMSM Senanayake,0,3,2,0,0,0,0,5,7,11
DJ Hussey,SP Narine,3,4,0,0,0,0,1,7,7,11
DJ Hussey,SR Watson,2,0,0,0,0,0,1,2,7,8
DJ Hussey,UT Yadav,1,1,1,0,0,0,0,3,7,0
DJ Hussey,VR Aaron,3,1,0,0,0,0,0,4,7,9
DJ Hussey,YS Chahal,1,5,0,0,0,1,0,7,7,9
DJ Muthuswami,D Wiese,1,0,0,0,0,0,1,1,1,11
DJ Muthuswami,HV Patel,1,1,0,0,0,0,0,2,1,11
DJG Sammy,A Ashish Reddy,1,0,0,0,0,0,1,1,9,5
DJG Sammy,A Chandila,2,0,0,0,0,0,0,2,9,8
DJG Sammy,AB Dinda,2,1,0,0,0,0,0,3,9,0
DJG Sammy,AR Patel,2,2,0,1,0,1,0,6,9,8
DJG Sammy,BMAJ Mendis,2,4,1,0,0,1,0,8,9,0
DJG Sammy,BW Hilfenhaus,3,2,0,0,2,0,0,7,9,8
DJG Sammy,CH Morris,0,1,0,0,1,0,0,2,9,9
DJG Sammy,CJ Anderson,4,0,0,0,1,1,1,6,9,6
DJG Sammy,DJ Bravo,1,2,0,0,1,0,1,4,9,5
DJG Sammy,DS Kulkarni,0,2,0,0,0,0,0,2,9,9
DJG Sammy,HV Patel,3,0,0,0,0,1,1,4,9,11
DJG Sammy,Iqbal Abdulla,0,1,1,0,0,2,0,4,9,8
DJG Sammy,J Botha,3,3,0,0,0,0,0,6,9,0
DJG Sammy,JP Faulkner,3,3,2,0,1,0,2,9,9,9
DJG Sammy,KK Cooper,4,8,1,0,3,1,0,17,9,9
DJG Sammy,KV Sharma,2,4,0,0,0,0,0,6,9,9
DJG Sammy,KW Richardson,1,0,0,0,0,0,1,1,9,8
DJG Sammy,L Balaji,2,2,1,0,0,0,1,5,9,8
DJG Sammy,MA Starc,0,1,1,0,0,0,0,2,9,11
DJG Sammy,MM Sharma,1,5,1,0,0,2,1,9,9,11
DJG Sammy,P Negi,1,0,0,0,0,0,0,1,9,4
DJG Sammy,PP Chawla,7,3,0,0,0,0,1,10,9,8
DJG Sammy,PV Tambe,6,4,0,0,0,0,0,10,9,8
DJG Sammy,R Ashwin,2,0,0,0,0,0,0,2,9,8
DJG Sammy,R Bhatia,2,3,0,0,0,0,0,5,9,8
DJG Sammy,R Vinay Kumar,2,1,0,0,0,1,1,4,9,8
DJG Sammy,RA Jadeja,6,0,1,0,0,1,1,8,9,9
DJG Sammy,RS Bopara,0,2,0,0,0,0,0,2,9,9
DJG Sammy,S Nadeem,3,3,0,0,0,0,0,6,9,0
DJG Sammy,SK Raina,0,1,0,0,0,0,0,1,9,4
DJG Sammy,SK Trivedi,5,8,1,0,1,1,0,16,9,0
DJG Sammy,SP Narine,12,7,1,0,0,0,0,20,9,11
DJG Sammy,SR Watson,5,5,1,0,2,3,1,16,9,8
DJG Sammy,STR Binny,10,6,2,0,2,0,0,20,9,8
DJG Sammy,Shakib Al Hasan,7,3,0,0,1,2,2,13,9,8
DJG Sammy,Shami Ahmed,0,2,0,0,0,0,0,2,9,7
DJG Sammy,UT Yadav,3,1,1,0,0,0,0,5,9,0
DJG Sammy,VR Aaron,0,1,0,0,0,1,0,2,9,9
DJG Sammy,YK Pathan,0,2,0,0,0,0,0,2,9,4
DJG Sammy,YS Chahal,1,1,0,0,0,0,0,2,9,9
DPMD Jayawardene,AB Dinda,1,0,0,0,0,0,1,1,4,0
DPMD Jayawardene,AB McDonald,2,2,0,0,1,0,0,5,4,5
DPMD Jayawardene,AG Murtaza,2,1,0,0,0,0,1,3,4,8
DPMD Jayawardene,Azhar Mahmood,3,3,1,0,1,0,0,8,4,9
DPMD Jayawardene,B Kumar,10,2,0,0,2,0,0,14,4,11
DPMD Jayawardene,B Lee,9,4,1,0,5,1,1,20,4,11
DPMD Jayawardene,CH Morris,5,0,0,0,1,0,1,6,4,9
DPMD Jayawardene,DR Smith,1,4,0,0,0,1,0,6,4,9
DPMD Jayawardene,DW Steyn,11,2,0,0,1,1,0,15,4,8
DPMD Jayawardene,Harbhajan Singh,2,7,0,0,2,0,0,11,4,11
DPMD Jayawardene,I Sharma,6,1,0,0,0,1,2,8,4,0
DPMD Jayawardene,J Syed Mohammad,0,3,0,0,0,0,0,3,4,8
DPMD Jayawardene,JD Unadkat,7,3,1,0,0,0,1,11,4,8
DPMD Jayawardene,JH Kallis,5,1,1,0,1,0,0,8,4,8
DPMD Jayawardene,JJ Bumrah,1,0,1,0,2,0,0,4,4,7
